pdb_id,attach_atom_index,attach_atom_name,attach_element,num_attached_H,degree,sasa_A2,min_dist_to_protein_A,clash_margin_A,growability_geom_status,growability_status,cone_height_A,cone_height_clear_A,cone_height_total_A,cone_half_angle_deg,cone_tip_x,cone_tip_y,cone_tip_z,cone_dir_x,cone_dir_y,cone_dir_z,cone_status,cone_reason,cone_n_accept_dirs,topo_eccentricity,topo_diameter,topo_center_score,G_total_corr_kcal,Kd_fold_from_G_total,linkerability
7KHG,6,N9,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,17,0.117647059,,,Not accessible
7L5O,18,C39,C,3,4,13.76169907,5.250589,2.0505888,ok,TRUE,1.0258769,2.2,3.2258768,65,27.68552446,6.504094566,-2.79422114,0.693228282,-0.053225804,-0.71875,ok,,3,19,25,0.24,0.076023592,1.136908935,low rigidification
7L5O,19,C40,C,3,4,20.10570598,5.127114,1.9271138,ok,TRUE,1.0258769,2.2,3.2258768,65,28.04159032,6.764475886,-2.998166829,0.693228282,-0.053225804,-0.71875,ok,,2,19,25,0.24,0.076023592,1.136908935,low rigidification
7L5O,11,C27,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,25,0.44,,,Not accessible
7L5O,34,C28,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,25,0.44,,,Not accessible
7L5O,35,C29,C,2,4,2.804153213,3.9551623,0.75516224,ok,TRUE,2.4433475,2.2,4.6433477,42,24.77257705,8.122277611,1.384909944,0.802793551,0.225225458,-0.552083333,ok,,2,15,25,0.4,0.078229141,1.141149011,low rigidification
7L5O,12,C31,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,25,0.48,,,Not accessible
7L5O,40,C42,C,2,4,20.19203855,6.1034575,2.9034574,ok,TRUE,0.69365734,2.2,2.8936574,72.5,29.59125624,10.20085203,-2.091256995,0.855962612,-0.25826085,-0.447916667,ok,,2,20,25,0.2,0.069509918,1.124478416,low rigidification
7L5O,41,C43,C,2,4,9.936585503,5.0187807,1.8187807,ok,TRUE,1.0258769,2.2,3.2258768,65,28.79086104,12.82821597,-3.298510475,0.695318956,-0.17159218,0.697916667,ok,,1,21,25,0.16,0.076023592,1.136908935,low rigidification
7L5O,43,C45,C,2,4,14.12354883,4.6111526,1.4111526,ok,TRUE,0.69365734,2.2,2.8936574,72.5,29.17177905,10.32117534,-7.019641435,0.969781751,0.187374738,0.15625,ok,,1,21,25,0.16,0.069509918,1.124478416,low rigidification
7L5O,44,C46,C,2,4,17.53238543,6.241551,3.0415509,ok,TRUE,1.0258769,2.2,3.2258768,65,29.10528374,8.589609536,-5.544201953,0.903917308,-0.023093866,0.427083333,ok,,2,20,25,0.2,0.076023592,1.136908935,low rigidification
7L5O,46,C48,C,2,4,28.06656913,5.962809,2.762809,ok,TRUE,0.38791937,2.2,2.5879195,80,30.53453666,15.3994736,-4.742814587,0.547501937,-0.753206892,0.364583333,ok,,2,24,25,0.04,0.029151666,1.050432909,low rigidification
7L5O,48,C50,C,2,4,29.18926309,4.4777904,1.2777903,ok,TRUE,0.38791937,2.2,2.5879195,80,29.95584368,11.41073355,-7.384123426,0.912159546,0.393491579,-0.114583333,ok,,2,24,25,0.04,0.029151666,1.050432909,low rigidification
7L5O,32,N23,N,2,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,18,25,0.28,,,Not accessible
7L5O,23,C10,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,24,25,0.04,,,Not accessible
7L5O,6,C11,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,23,25,0.08,,,Not accessible
7L5O,7,C12,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,19,25,0.24,,,Not accessible
7L5O,24,C13,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,18,25,0.28,,,Not accessible
7L5O,29,C20,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,25,0.32,,,Not accessible
7L5O,33,C25,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,25,0.48,,,Not accessible
7L5O,1,C3,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,19,25,0.24,,,Not accessible
7L5O,16,C37,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,25,0.32,,,Not accessible
7L5O,45,C47,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,23,25,0.08,,,Not accessible
7L5O,4,C7,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,23,25,0.08,,,Not accessible
7L5O,5,C8,C,1,3,0.224691153,2.4593773,-0.74062276,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,24,25,0.04,,,Not accessible
7L5O,22,C9,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,25,25,0,,,Not accessible
7M0U,13,C5',C,2,4,1.296980587,3.0532115,-0.1467886,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,8,15,0.466666667,,,Not accessible
7M0U,26,N6,N,2,3,1.756319773,2.4064348,-0.7935653,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,15,15,0,,,Not accessible
7M0U,20,C1',C,1,4,1.517742254,3.7286518,0.5286517,ok,TRUE,5.731196,5.7,11.431196,21,41.08948707,-32.98261274,-6.913656008,0.859221236,-0.479979542,-0.177083333,ok,,1,10,15,0.333333333,4.246144826,1295.524877,modest rigidification
7M0U,28,C2,C,1,3,0.347826502,2.5528402,-0.6471598,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,14,15,0.066666667,,,Not accessible
7M0U,18,C2',C,1,4,0.178624624,3.8303192,0.6303191,ok,TRUE,20.931602,9.2,30.131601,6,31.87423724,-17.59455246,0.289135002,0.612971657,-0.711408241,-0.34375,ok,,1,10,15,0.333333333,,,high rigidification
7M0U,16,C3',C,1,4,1.784686981,3.333752,0.13375187,ok,TRUE,20.931602,6.2,27.131601,6,41.07309513,-15.13472649,4.874999324,0.30378161,-0.804482169,-0.510416667,ok,,1,9,15,0.4,,,high rigidification
7M0U,14,C4',C,1,4,0.418988198,2.978771,-0.22122908,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,8,15,0.466666667,,,Not accessible
7M0U,22,C8,C,1,3,0.75790303,3.6306596,0.43065953,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,12,15,0.2,,,No cone found
7M0U,7,N3B,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,15,0.133333333,,,Not accessible
7M0U,19,O2',O,1,2,6.072717285,3.1128497,-0.087150335,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,15,0.266666667,,,Not accessible
7M0U,10,O2A,O,1,2,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,15,0.266666667,,,Not accessible
7M0U,6,O2B,O,1,2,9.819103236,2.9564812,-0.24351883,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,15,0.133333333,,,Not accessible
7M0U,2,O2G,O,1,2,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,15,0,,,Not accessible
7M0U,17,O3',O,1,2,11.10183496,2.8659005,-0.33409953,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,15,0.333333333,,,Not accessible
7M0U,3,O3G,O,1,2,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,15,0,,,Not accessible
7MFC,12,C07,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,18,0.444444444,,,Not accessible
7MFC,17,C16,C,3,4,18.42483335,3.5268269,0.3268268,ok,TRUE,2.4433475,4.2,6.6433477,42,33.96324791,-12.59118066,-17.82072854,0.859221236,-0.479979542,-0.177083333,ok,,1,18,18,0,0.342796343,1.783493222,low rigidification
7MFC,20,C29,C,3,4,6.026002325,3.8563662,0.6563661,ok,TRUE,13.007181,9.7,22.707182,9.6,26.349052,0.580319388,-13.39227309,-0.590346995,-0.795708962,0.135416667,ok,,2,18,18,0,45.76802885,3.53E+33,high rigidification
7MFC,21,C30,C,3,4,5.249174495,4.170632,0.97063184,ok,TRUE,13.007181,9.7,22.707182,9.6,26.56197282,0.882795673,-13.36175358,-0.590346995,-0.795708962,0.135416667,ok,,3,18,18,0,45.76802885,3.53E+33,high rigidification
7MFC,22,C32,C,3,4,8.515993112,3.8045204,0.6045203,ok,TRUE,20.931602,6.2,27.131601,6,33.52267544,0.283721437,-23.16443773,-0.689324283,-0.599827451,0.40625,ok,,2,15,18,0.166666667,,,high rigidification
7MFC,14,C11,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,18,0.277777778,,,Not accessible
7MFC,16,C14,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,18,0.111111111,,,Not accessible
7MFC,18,C18,C,1,3,3.177974664,3.1633253,-0.036674738,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,16,18,0.111111111,,,Not accessible
7MFC,2,C20,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,18,0.222222222,,,Not accessible
7MFC,3,C21,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,18,0.277777778,,,Not accessible
7MFC,4,C22,C,1,3,0.05475256,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.055 <= 0.100,0,9,18,0.5,,,Not accessible
7MFC,19,C23,C,1,3,0.265467986,3.2880175,0.08801746,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,10,18,0.444444444,,,No cone found
7MFC,5,C24,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,18,0.277777778,,,Not accessible
7MFC,7,C28,C,1,4,1.111888112,3.6211276,0.42112756,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,17,18,0.055555556,,,No cone found
7MFC,28,N27,N,1,3,2.536983178,4.0765977,0.87659764,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,16,18,0.111111111,,,No cone found
7OTE,25,C11,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,21,0.238095238,,,Not accessible
7OTE,37,C25,C,3,4,21.16013881,4.38503,1.1850297,ok,TRUE,2.4433475,4.2,6.6433477,42,-5.432493825,8.223900876,2.242066682,-0.953914234,-0.225558478,-0.197916667,ok,,1,21,21,0,0.342796343,1.783493222,low rigidification
7OTE,11,C20,C,2,4,1.940726059,3.3782015,0.17820144,ok,TRUE,9.379747,9.7,19.079748,13.2,5.819889374,7.893407638,7.841009245,-0.924699981,0.109585302,-0.364583333,ok,,2,16,21,0.238095238,7.796003485,518215.2769,high rigidification
7OTE,12,C21,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,18,21,0.142857143,,,Not accessible
7OTE,13,C22,C,2,4,3.595302132,3.0479174,-0.15208268,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,19,21,0.095238095,,,Not accessible
7OTE,36,C23,C,2,4,9.736791009,3.6998765,0.4998765,ok,TRUE,2.2,4.7,6.9,45,-5.121667964,9.451672658,3.085325889,-0.953914234,-0.225558478,-0.197916667,ok,,1,19,21,0.095238095,0.462355888,2.182273696,low rigidification
7OTE,14,C24,C,2,4,4.638615253,3.830816,0.630816,ok,TRUE,6.7709036,9.7,16.470903,18,0.189993453,4.603124614,8.660787817,-0.756074416,0.382262887,-0.53125,ok,,1,18,21,0.142857143,6.354482076,45484.94628,high rigidification
7OTE,21,C1,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,18,21,0.142857143,,,Not accessible
7OTE,7,C10,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,21,0.380952381,,,Not accessible
7OTE,29,C14,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,21,0.380952381,,,Not accessible
7OTE,9,C15,C,1,3,0.5419816,3.4473479,0.24734783,ok,TRUE,6.7709036,8.7,15.470903,18,3.325617792,9.491078064,0.379399201,-0.997213764,-0.015743822,0.072916667,ok,,1,14,21,0.333333333,6.354482076,45484.94628,high rigidification
7OTE,31,C18,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,21,0.380952381,,,Not accessible
7OTE,5,C7,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,21,0.333333333,,,Not accessible
7OTE,6,C8,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,21,0.380952381,,,Not accessible
7OTE,15,C81,C,1,3,1.487466534,2.397294,-0.802706,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,20,21,0.047619048,,,Not accessible
7OTE,16,C82,C,1,3,8.198487001,3.431357,0.23135686,ok,TRUE,5.731196,4.2,9.931196,21,6.421994677,6.986451368,-4.487342448,0.631231705,-0.473110834,-0.614583333,ok,,1,21,21,0,3.238359819,236.4472244,modest rigidification
7OTE,17,C83,C,1,3,12.85617222,4.249647,1.0496471,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,20,21,0.047619048,,,No cone found
7OTE,28,N2,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,21,0.476190476,,,Not accessible
7SJ3,23,C25,C,3,4,6.425194777,2.761539,-0.43846107,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,20,20,0,,,Not accessible
7SJ3,24,C27,C,3,4,2.86194532,4.2532377,1.0532377,ok,TRUE,4.941281,5.7,10.641281,24,16.59547335,-37.56025477,9.133560242,-0.795931541,-0.383101057,-0.46875,ok,,2,20,20,0,3.982263199,829.8874211,modest rigidification
7SJ3,25,C28,C,3,4,5.541616662,4.0526843,0.85268426,ok,TRUE,6.7709036,7.7,14.470903,18,18.25671538,-35.78737357,8.418918102,-0.834769553,-0.549711952,-0.03125,ok,,2,20,20,0,6.293458139,41033.33636,high rigidification
7SJ3,2,C3,C,3,4,42.73706128,4.888093,1.688093,ok,TRUE,1.0258769,2.2,3.2258768,65,5.213507585,-42.06963626,12.14525641,-0.529646084,-0.415320983,-0.739583333,ok,,2,20,20,0,0.076023592,1.136908935,low rigidification
7SJ3,0,C1,C,2,4,24.06637036,5.823018,2.623018,ok,TRUE,1.0258769,2.2,3.2258768,65,5.281041859,-41.45302117,8.960916994,-0.850331231,-0.128107863,0.510416667,ok,,2,19,20,0.05,0.076023592,1.136908935,low rigidification
7SJ3,26,C14,C,2,4,3.802727106,3.1595058,-0.040494204,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,14,20,0.3,,,Not accessible
7SJ3,19,C31,C,2,4,12.27583353,4.102472,0.9024718,ok,TRUE,2.2,3.7,5.9,45,7.894149185,-38.71041458,7.461515112,-0.645930821,-0.352606771,0.677083333,ok,,1,16,20,0.2,0.263440614,1.559923534,low rigidification
7SJ3,21,C32,C,2,4,31.859206,4.849658,1.649658,ok,TRUE,1.0258769,2.2,3.2258768,65,5.713004231,-38.0601065,11.94112601,-0.906593242,-0.347402533,0.239583333,ok,,2,17,20,0.15,0.076023592,1.136908935,low rigidification
7SJ3,22,C34,C,2,4,15.50536224,4.087499,0.8874991,ok,TRUE,1.4015546,2.7,4.1015544,57.5,7.751502443,-39.49179487,12.73336247,-0.850331231,-0.128107863,0.510416667,ok,,1,17,20,0.15,0.094635498,1.173189862,low rigidification
7SJ3,20,C35,C,2,4,0.975385598,2.6061587,-0.5938413,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,16,20,0.2,,,Not accessible
7SJ3,8,C,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,20,0.45,,,Not accessible
7SJ3,7,C10,C,1,3,1.013297773,3.8310986,0.6310985,ok,TRUE,4.941281,9.2,14.141281,24,16.05012416,-38.34439112,8.961423617,-0.997213764,-0.015743822,0.072916667,ok,,1,12,20,0.4,4.977970744,4455.309487,modest rigidification
7SJ3,11,C12,C,1,3,4.550046331,3.3310204,0.13102031,ok,TRUE,2.4433475,4.7,7.1433477,42,10.33348401,-35.67815174,12.23333184,-0.906593242,-0.347402533,0.239583333,ok,,1,12,20,0.4,0.474538904,2.227611395,low rigidification
7SJ3,9,C17,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,20,0.2,,,Not accessible
7SJ3,10,C21,C,1,3,0.001745355,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.002 <= 0.100,0,16,20,0.2,,,Not accessible
7SJ3,27,C26,C,1,4,5.305176076,3.8191028,0.6191027,ok,TRUE,8.210512,5.7,13.910512,15,21.81611686,-38.74838707,7.867678942,-0.953914234,-0.225558478,-0.197916667,ok,,1,19,20,0.05,4.842027792,3541.856836,modest rigidification
7SJ3,5,C6,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,20,0.3,,,Not accessible
7SJ3,34,N7,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,20,0.45,,,Not accessible
7VKO,15,C11,C,3,4,2.352516655,3.7264647,0.5264647,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,2,8,10,0.2,,,No cone found
7VKO,5,C3,C,3,4,6.553297373,3.707043,0.5070429,ok,TRUE,13.007181,5.2,18.207182,9.6,-8.534112526,-42.99558472,-21.36145792,-0.645930821,-0.352606771,0.677083333,ok,,2,8,10,0.2,42.85573375,2.59E+31,high rigidification
7VKO,3,C1,C,2,4,8.802011835,3.8176494,0.6176493,ok,TRUE,4.941281,4.2,9.141281,24,-15.96125222,-41.87334721,-12.40943303,-0.396219574,-0.717479298,0.572916667,ok,,2,7,10,0.3,3.010586755,160.9812911,modest rigidification
7VKO,14,C10,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,10,0.3,,,Not accessible
7VKO,21,C14,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,10,0,,,Not accessible
7VKO,24,C15,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,10,0.2,,,Not accessible
7VKO,25,C16,C,1,3,0.083377817,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.083 <= 0.100,0,8,10,0.2,,,Not accessible
7VKO,4,C2,C,1,4,8.241459481,4.0560207,0.8560207,ok,TRUE,5.731196,5.2,10.931196,21,-16.7111651,-43.03251317,-15.23041011,-0.396219574,-0.717479298,0.572916667,ok,,1,7,10,0.3,3.55013781,400.1926187,modest rigidification
7VKO,8,C5,C,1,3,0.109578196,3.1585784,-0.04142165,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,9,10,0.1,,,Not accessible
7VKO,9,C6,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,10,0,,,Not accessible
7VKO,12,C8,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,10,0.2,,,Not accessible
7VKO,2,N,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,10,0.2,,,Not accessible
7VKO,16,N1,N,1,3,0.806829896,3.6710572,0.47105718,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,6,10,0.4,,,No cone found
7WCL,34,CAH,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,16,0,,,Not accessible
7WCL,30,CAJ,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,16,0,,,Not accessible
7WCL,19,CAT,C,3,4,6.132615249,4.6767526,1.4767525,ok,TRUE,20.931602,7.2,28.131601,6,-1.493042571,-32.46673584,0.583599346,-0.850331231,-0.128107863,0.510416667,ok,,3,11,16,0.3125,,,high rigidification
7WCL,15,CAN,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,16,0.375,,,Not accessible
7WCL,18,CAS,C,2,4,0.02413242,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.024 <= 0.100,0,10,16,0.375,,,Not accessible
7WCL,6,CBC,C,2,4,5.221784212,2.6824172,-0.5175829,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,12,16,0.25,,,Not accessible
7WCL,0,CBE,C,2,4,16.01111511,4.1933208,0.9933207,ok,TRUE,2.2,3.2,5.4,45,-22.54069051,-32.77213311,14.20443674,-0.689324283,-0.599827451,0.40625,ok,,1,14,16,0.125,0.165328246,1.321862997,low rigidification
7WCL,1,CBF,C,2,4,26.03498572,4.7845407,1.5845406,ok,TRUE,2.2,2.2,4.4,45,-22.87899305,-34.30427633,16.71564109,-0.920227016,0.187131442,0.34375,ok,,1,15,16,0.0625,0.077894386,1.140504442,low rigidification
7WCL,3,CBH,C,2,4,11.14212459,3.495318,0.2953179,ok,TRUE,2.2,2.2,4.4,45,-22.74748074,-31.94358919,17.13338482,-0.920227016,0.187131442,0.34375,ok,,1,15,16,0.0625,0.077894386,1.140504442,low rigidification
7WCL,4,CBI,C,2,4,4.182790227,3.218354,0.018353939,ok,TRUE,3.387703,4.2,7.5877028,33,-21.95520908,-29.60301061,14.03245395,-0.689324283,-0.599827451,0.40625,ok,,1,14,16,0.125,0.816250735,3.965664239,low rigidification
7WCL,31,CAA,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,16,0.0625,,,Not accessible
7WCL,13,CAV,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,16,0.4375,,,Not accessible
7WCL,9,CBB,C,1,3,0.032013972,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.032 <= 0.100,0,10,16,0.375,,,Not accessible
7WCL,8,NAZ,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,16,0.3125,,,Not accessible
7Z39,21,C,C,3,4,62.54561982,5.139648,1.9396479,ok,TRUE,0.38791937,2.2,2.5879195,80,-5.595632816,15.19991654,8.581573221,-0.148790029,0.790773333,-0.59375,ok,,3,17,17,0,0.029151666,1.050432909,low rigidification
7Z39,3,C2,C,3,4,25.95927679,4.932269,1.732269,ok,TRUE,1.4015546,2.2,3.6015546,57.5,-4.715996632,14.50651973,11.38238048,0.028787195,0.945989495,-0.322916667,ok,,3,17,17,0,0.077361813,1.139479726,low rigidification
7Z39,5,C4,C,2,4,13.33033739,4.4103074,1.2103074,ok,TRUE,2.2,3.7,5.9,45,-2.932860657,9.310949338,10.61735121,-0.148790029,0.790773333,-0.59375,ok,,1,13,17,0.235294118,0.263440614,1.559923534,low rigidification
7Z39,2,C1,C,1,4,6.128109781,3.3351374,0.13513732,ok,TRUE,1.0258769,2.2,3.2258768,65,-5.573156406,13.88561278,10.56144097,-0.148790029,0.790773333,-0.59375,ok,,1,16,17,0.058823529,0.076023592,1.136908935,low rigidification
7Z39,12,C10,C,1,3,4.622645905,3.474691,0.27469087,ok,TRUE,3.0280402,6.7,9.728041,36,-4.672804356,6.788233502,11.16906945,0.028787195,0.945989495,-0.322916667,ok,,1,10,17,0.411764706,1.51115352,12.81395567,low rigidification
7Z39,16,C13,C,1,3,6.925524188,3.36467,0.16466999,ok,TRUE,3.387703,2.2,5.5877028,33,-6.633020221,3.752785643,9.290169518,0.54852936,0.80700928,-0.21875,ok,,1,12,17,0.294117647,0.078229141,1.141149011,low rigidification
7Z39,17,C14,C,1,3,2.871669783,3.0045493,-0.19545078,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,13,17,0.235294118,,,Not accessible
7Z39,25,C15,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,17,0.176470588,,,Not accessible
7Z39,24,C16,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,17,0.235294118,,,Not accessible
7Z39,33,C20,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,17,0.176470588,,,Not accessible
7Z39,28,C23,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,17,0.117647059,,,Not accessible
7Z39,27,C24,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,17,0.176470588,,,Not accessible
7Z39,31,C25,C,1,3,2.372727621,3.1998153,-0.000184774,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,16,17,0.058823529,,,Not accessible
