pdb_id,attach_atom_index,attach_atom_name,attach_element,num_attached_H,degree,sasa_A2,min_dist_to_protein_A,clash_margin_A,growability_geom_status,growability_status,cone_height_A,cone_height_clear_A,cone_height_total_A,cone_half_angle_deg,cone_tip_x,cone_tip_y,cone_tip_z,cone_dir_x,cone_dir_y,cone_dir_z,cone_status,cone_reason,cone_n_accept_dirs,topo_eccentricity,topo_diameter,topo_center_score,G_total_corr_kcal,Kd_fold_from_G_total,linkerability
9C94,6,C15,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,18,0.277777778,,,Not accessible
9C94,20,C28,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,18,0.055555556,,,Not accessible
9C94,21,C30,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,18,0.055555556,,,Not accessible
9C94,23,C32,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,18,0.055555556,,,Not accessible
9C94,24,C33,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,18,0.055555556,,,Not accessible
9C94,25,C34,C,2,4,7.816665791,4.61631,1.4163101,ok,TRUE,2.2,4.2,6.4,45,-13.59554938,-4.542554185,-24.92269025,0.612971657,-0.711408241,-0.34375,ok,,1,16,18,0.111111111,0.314297706,1.69973735,low rigidification
9C94,28,C37,C,2,4,0.204270606,3.1817527,-0.018247366,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,18,18,0,,,Not accessible
9C94,29,C38,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,18,18,0,,,Not accessible
9C94,9,C8,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,18,0.388888889,,,Not accessible
9C94,12,C1,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,18,0.388888889,,,Not accessible
9C94,14,C19,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,18,0.222222222,,,Not accessible
9C94,16,C21,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,18,0.222222222,,,Not accessible
9C94,10,C22,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,18,0.277777778,,,Not accessible
9C94,19,C27,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,18,0.111111111,,,Not accessible
9C94,22,C31,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,18,0.111111111,,,Not accessible
9ETY,0,C1,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,11,0.181818182,,,Not accessible
9ETY,3,C4,C,3,4,53.60009631,5.656342,2.456342,ok,TRUE,0.69365734,2.2,2.8936574,72.5,-20.84570746,14.45704324,-22.79498866,-0.420407215,0.862644893,0.28125,ok,,3,11,11,0,0.069509918,1.124478416,low rigidification
9ETY,4,C5,C,2,4,24.27985283,5.7387233,2.5387232,ok,TRUE,0.38791937,2.2,2.5879195,80,-23.35122136,14.20565845,-21.64027967,-0.102460912,0.988115591,0.114583333,ok,,2,9,11,0.181818182,0.029151666,1.050432909,low rigidification
9ETY,5,C6,C,2,4,7.857122323,5.553079,2.353079,ok,TRUE,0.69365734,2.2,2.8936574,72.5,-22.35617581,13.41510782,-19.178991,-0.102460912,0.988115591,0.114583333,ok,,2,8,11,0.272727273,0.069509918,1.124478416,low rigidification
9ETY,16,C8,C,2,4,3.924829878,1.7787218,-1.4212782,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,7,11,0.363636364,,,Not accessible
9ETY,23,C11,C,1,3,4.126052972,3.571893,0.37189293,ok,TRUE,1.0258769,2.2,3.2258768,65,-18.48796436,12.23697156,-19.80834534,-0.310448372,0.937660784,-0.15625,ok,,1,9,11,0.181818182,0.076023592,1.136908935,low rigidification
9ETY,6,C12,C,1,3,6.414241014,3.3516734,0.15167332,ok,TRUE,1.4015546,2.2,3.6015546,57.5,-16.06751359,10.95366152,-21.47693952,-0.747995935,0.610479517,-0.260416667,ok,,1,10,11,0.090909091,0.077361813,1.139479726,low rigidification
9ETY,7,C13,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,11,0,,,Not accessible
9ETY,8,C14,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,11,0.090909091,,,Not accessible
9ETY,1,C2,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,11,0.272727273,,,Not accessible
9ETY,17,N3,N,1,3,0.46624076,1.6079376,-1.5920625,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,7,11,0.363636364,,,Not accessible
9FHA,8,C13,C,2,4,1.075942353,2.9263678,-0.2736323,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,7,11,0.363636364,,,Not accessible
9FHA,2,C05,C,1,3,13.09669292,3.0930045,-0.10699558,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,11,0.090909091,,,Not accessible
9FHA,3,C06,C,1,3,16.954432,3.4210744,0.22107434,ok,TRUE,1.8460191,2.7,4.546019,50,18.83305593,4.517164605,31.10375116,-0.103515584,-0.665057153,0.739583333,ok,,1,11,11,0,0.094799461,1.173514573,low rigidification
9FHA,4,C07,C,1,3,6.300368849,3.0857475,-0.11425257,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,11,0.090909091,,,Not accessible
9FHA,5,C08,C,1,3,9.406205813,2.6548772,-0.54512286,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,9,11,0.181818182,,,Not accessible
9FHA,7,C10,C,1,3,17.78511584,5.6224785,2.4224784,ok,TRUE,0.69365734,2.2,2.8936574,72.5,20.67432733,-0.541624325,28.20246845,-0.186455952,-0.894536257,-0.40625,ok,,1,7,11,0.363636364,0.069509918,1.124478416,low rigidification
9FHA,10,C15,C,1,3,21.05338312,4.535584,1.3355839,ok,TRUE,0.69365734,2.2,2.8936574,72.5,22.33110546,-1.777878624,25.06891489,-0.186455952,-0.894536257,-0.40625,ok,,1,9,11,0.181818182,0.069509918,1.124478416,low rigidification
9FHA,11,C16,C,1,3,32.78885718,5.0749598,1.8749597,ok,TRUE,0.69365734,2.2,2.8936574,72.5,22.69153491,-3.267078967,22.64053745,-0.432339998,-0.69631072,-0.572916667,ok,,1,10,11,0.090909091,0.069509918,1.124478416,low rigidification
9FHA,12,C17,C,1,3,22.73224152,3.8357038,0.6357038,ok,TRUE,1.0258769,2.2,3.2258768,65,22.58048268,-1.503386837,19.20510408,-0.396219574,-0.717479298,0.572916667,ok,,1,11,11,0,0.076023592,1.136908935,low rigidification
9FHA,13,C18,C,1,3,7.846205652,2.3385184,-0.86148167,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,11,0.090909091,,,Not accessible
9FHA,20,O01,O,1,2,28.85728211,3.0457287,-0.15427136,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,11,0,,,Not accessible
