cone_half_angle_deg,cone_depth,n_carbons,require_endpoint_above_mouth,r_bead,r_origin,entropy_frac_target,step_max_deg,ref_cone_half_angle_deg,ref_cone_depth,K_feasible,S_conf_cal_per_mol_K,minusT_S_conf_kcal,n_kept,entropy_frac_achieved,dG_vib_mean_kcal,dG_vib_total_kcal_raw,G_total_kcal_raw,lambda_min_mean_rad,lambda_mean_mean_rad,V_ref_fixed,K_feasible_ref,dG_vib_total_ref_kcal,G_total_ref_kcal,dG_vib_corr_kcal,G_total_corr_kcal,Kd_fold_from_dG_vib,Kd_fold_from_G_total,status
11.4,3.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,153,7.933089935209501,-2.3652507641827127,87,0.9205946064209151,2.5348613296172213,1.626438733156018,0.508413419323521,0.17918776345232737,0.8528184018124002,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,0.6121132964597134,0.8659549486153362,2.80984368373861,4.312701326110908,ok
11.4,4.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,102,7.564578996870781,-2.255379227917023,50,0.8577449583430493,6.63708894304423,6.336355419626516,5.8827665795834605,0.042951462060797946,0.5361403298123563,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.322029982930212,6.240308108875276,7962.969458986986,37512.63639664076,ok
11.4,4.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,102,7.564578996870781,-2.255379227917023,50,0.8577449583430493,6.75043538930117,6.4388013882607575,5.985212548217701,0.042951462060797946,0.5119555205336274,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.424475951564453,6.342754077509516,9466.042852719132,44593.44287052508,ok
11.4,5.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,102,7.564578996870781,-2.255379227917023,50,0.8577449583430493,6.816599004483293,6.46965893202167,6.016070091978614,0.042951462060797946,0.4983258626140297,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.455333495325366,6.373611621270429,9972.113266798613,46977.48258488511,ok
11.4,5.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,66,6.755452575061688,-2.0141381852546423,38,0.8965298046289835,6.919148151911285,6.616331867600939,6.287396450268433,0.04295146206079794,0.4660972814982086,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.602006430904635,6.644937979560249,12773.18524433844,74263.14562653369,ok
11.4,6.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,7.497563566831031,7.233067608202889,7.927513577527883,0.042951462060797946,0.3881994047209263,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,6.218742171506585,8.285055106819698,36171.760425895816,1183007.6102127917,ok
11.4,6.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,7.622796968373648,7.386081937417919,8.080527906742914,0.042951462060797946,0.3707324768162018,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,6.371756500721615,8.438069436034729,46830.62214505793,1531608.6841308717,ok
11.4,7.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,7.704874632584016,7.509195959420179,8.20364192874517,0.042951462060797946,0.36171039721930404,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,6.4948705227238746,8.561183458036986,57646.524891073466,1885345.8290528306,ok
11.4,7.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,7.988637215246716,7.79259243511685,8.487038404441845,0.042951462060797946,0.34134367748444316,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,6.778266998420546,8.84457993373366,93004.54878695663,3041739.956914257,ok
11.4,8.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,8.2627848992898,8.025458023318066,8.71990399264306,0.042951462060797946,0.3196634156823259,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,7.011132586621762,9.077445521934875,137783.06797229734,4506234.0359028205,ok
11.4,8.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,8.297794747529187,8.055867338730323,8.750313308055317,0.042951462060797946,0.3158795964055414,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,7.041541902034019,9.107854837347132,145039.4130947138,4743554.84642117,ok
11.4,9.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,8.297794747529187,8.055867338730323,8.750313308055317,0.042951462060797946,0.3158795964055414,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,7.041541902034019,9.107854837347132,145039.4130947138,4743554.84642117,ok
11.4,9.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,8.297794747529187,8.055867338730323,8.750313308055317,0.042951462060797946,0.3158795964055414,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,7.041541902034019,9.107854837347132,145039.4130947138,4743554.84642117,ok
11.4,10.0,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,8.297794747529187,8.055867338730323,8.750313308055317,0.042951462060797946,0.3158795964055414,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,7.041541902034019,9.107854837347132,145039.4130947138,4743554.84642117,ok
13.2,2.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,261,8.760596334569023,-2.611971797151754,115,0.8855879608370865,1.9857230024277097,0.9644975220434288,-0.27931238830872285,0.18682848521518106,0.9836538124706593,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,-0.04982791465287584,0.0782291409830923,0.919339425565622,1.1411490112081966,ok
13.2,2.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,261,8.760596334569023,-2.611971797151754,115,0.8855879608370865,2.1071339455863365,0.983236352512565,-0.2605735578395866,0.18682848521518106,0.9538998614867454,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,-0.031089084183739568,0.09696797145222857,0.9488805467622591,1.177817536788706,ok
13.2,3.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,261,8.760596334569023,-2.611971797151754,115,0.8855879608370865,2.432602399301812,1.0962355837422035,-0.14757432660994785,0.17319310043397537,0.9032604137806138,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,0.08191014704589894,0.2099672026818673,1.1482608411765434,1.4253024368138272,ok
13.2,3.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,153,7.933089935209501,-2.3652507641827127,87,0.9205946064209151,2.5348613296172213,1.626438733156018,0.508413419323521,0.17918776345232737,0.8528184018124002,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,0.6121132964597134,0.8659549486153362,2.80984368373861,4.312701326110908,ok
13.2,4.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,102,7.564578996870781,-2.255379227917023,50,0.8577449583430493,5.100581629972188,4.953534075727847,4.499945235684791,0.08590292412159589,0.6139258366660048,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,3.939208639031543,4.857486764976606,771.7203821922698,3635.4862650368595,ok
13.2,4.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,102,7.564578996870781,-2.255379227917023,50,0.8577449583430493,5.310561635684016,5.178698239506338,4.725109399463282,0.08590292412159589,0.5708631098653922,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.164372802810034,5.082650928755097,1128.5126928920608,5316.293944801742,ok
13.2,5.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,102,7.564578996870781,-2.255379227917023,50,0.8577449583430493,5.414567807691612,5.2649554308393185,4.811366590796263,0.08590292412159589,0.5525314258578436,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.250629994143014,5.168908120088078,1305.3693406994216,6149.445341111412,ok
13.2,5.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,66,6.755452575061688,-2.0141381852546423,38,0.8965298046289835,5.506693882185043,5.385648991487379,5.056713574154872,0.08590292412159592,0.5204963667346592,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.371323554791075,5.4142551034466875,1600.3036732099888,9304.146339140103,ok
13.2,6.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,6.109343613258857,6.090437586729618,6.784883556054612,0.08590292412159589,0.43924346764936983,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.076112150033314,7.142425085346427,5257.9448626906715,171962.56730123665,ok
13.2,6.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,6.224745518364297,6.219020049565242,6.913466018890234,0.08590292412159589,0.4258489746659654,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.204694612868938,7.271007548182049,6532.322639233215,213641.45133079478,ok
